# Pareto front solutions
# Objectives: fi_mse, spikes_outside_penalty, pot_mean_mse, delay_penalty

# Solution 1, losses: [3883.17182016 1300.          608.23849663    0.        ]
dt	0.04
T	600.0
delay	200.0
slope_time	2.0
Vthres	0.0
Tref	2.0
R	0.704024394042393
tRC	23.946364014767124
Vrest	-72.29806989955176
EL	-61.34213991767102
Ew	-61.34213991767102
Vreset	-52.119685162864116
VTdelta	5.653628133384335
VT	-46.46605702947978
Del	3.017845081224376
tau_w	266.9568624703511
a	3.7361740638249987
b	107.33855901272106

# Solution 2, losses: [298.22921563   0.          68.93521449 795.97216   ]
dt	0.04
T	600.0
delay	200.0
slope_time	2.0
Vthres	0.0
Tref	2.0
R	0.8943399643033411
tRC	33.26108193495312
Vrest	-58.908752555873015
EL	-62.07470084210594
Ew	-62.07470084210594
Vreset	-52.16148652420988
VTdelta	3.56673591948977
VT	-48.594750604720105
Del	5.204685360901683
tau_w	26.82658697945378
a	1.0028301441429521
b	16.270892119169826

# Solution 3, losses: [5059.02250451    0.           19.15718865    0.        ]
dt	0.04
T	600.0
delay	200.0
slope_time	2.0
Vthres	0.0
Tref	2.0
R	0.05445195477517682
tRC	15.059783591511136
Vrest	-61.60010402086165
EL	-62.53425925403898
Ew	-62.53425925403898
Vreset	-50.85234791909846
VTdelta	5.763948632831452
VT	-45.08839928626701
Del	2.6860411754383886
tau_w	236.93756090828134
a	0.9189209986457362
b	195.13778288034487

# Solution 4, losses: [3691.69104646 1300.          866.47382782    0.        ]
dt	0.04
T	600.0
delay	200.0
slope_time	2.0
Vthres	0.0
Tref	2.0
R	0.8250608764154556
tRC	1.2920680405010918
Vrest	-71.75818685353069
EL	-61.694661449015285
Ew	-61.694661449015285
Vreset	-49.48982696959502
VTdelta	3.9694055240272723
VT	-45.52042144556775
Del	0.31729323051789565
tau_w	173.68473605627975
a	3.9261456089692066
b	143.32811751689144

# Solution 5, losses: [3.46550659e+03 0.00000000e+00 8.41609747e+03 7.01088000e+00]
dt	0.04
T	600.0
delay	200.0
slope_time	2.0
Vthres	0.0
Tref	2.0
R	0.8250608764154556
tRC	1.3023767850334582
Vrest	-56.75911677563805
EL	-61.214908315919025
Ew	-61.214908315919025
Vreset	-52.11903078039961
VTdelta	3.9694055240272723
VT	-48.14962525637234
Del	0.24604729772405404
tau_w	177.3943945492325
a	1.1663837017225251
b	120.48232237563349

# Solution 6, losses: [855.29936387 200.          26.21510372 357.20992   ]
dt	0.04
T	600.0
delay	200.0
slope_time	2.0
Vthres	0.0
Tref	2.0
R	0.8664226932778404
tRC	33.80737604766984
Vrest	-58.771792629649866
EL	-61.818117804016445
Ew	-61.818117804016445
Vreset	-55.6525499125566
VTdelta	3.56673591948977
VT	-52.08581399306683
Del	4.962174624634405
tau_w	26.82658697945378
a	3.439317388304241
b	20.06365331384656

# Solution 7, losses: [ 605.25734988    0.         5015.28010473  109.05728   ]
dt	0.04
T	600.0
delay	200.0
slope_time	2.0
Vthres	0.0
Tref	2.0
R	0.8674581545279522
tRC	8.734687872662898
Vrest	-56.62936678101098
EL	-69.27298993260317
Ew	-69.27298993260317
Vreset	-55.606336368971014
VTdelta	3.334207368065189
VT	-52.27212900090583
Del	5.046653935832579
tau_w	287.6118134676252
a	3.7726344604773066
b	6.871146622770341

# Solution 8, losses: [ 605.60870271    0.         4639.03150527  145.88576   ]
dt	0.04
T	600.0
delay	200.0
slope_time	2.0
Vthres	0.0
Tref	2.0
R	0.824672689706513
tRC	8.734687872662898
Vrest	-56.62936678101098
EL	-69.27298993260317
Ew	-69.27298993260317
Vreset	-54.614201070912785
VTdelta	3.334207368065189
VT	-51.2799937028476
Del	5.999889426817997
tau_w	287.6118134676252
a	3.7726344604773066
b	6.871146622770341

# Solution 9, losses: [ 721.60810391    0.         3089.45228669  549.09856   ]
dt	0.04
T	600.0
delay	200.0
slope_time	2.0
Vthres	0.0
Tref	2.0
R	0.8661209708696695
tRC	23.82375772094121
Vrest	-58.55012334456632
EL	-69.27298993260317
Ew	-69.27298993260317
Vreset	-52.04179379005041
VTdelta	5.9120314933133455
VT	-46.12976229673707
Del	3.1566474408028
tau_w	285.2924158215884
a	2.7178682238471925
b	6.871146622770341

# Solution 10, losses: [375.46108687 100.          85.03203079 714.79616   ]
dt	0.04
T	600.0
delay	200.0
slope_time	2.0
Vthres	0.0
Tref	2.0
R	0.8955812927455766
tRC	33.26108193495312
Vrest	-58.771792629649866
EL	-61.13942675910334
Ew	-61.13942675910334
Vreset	-52.16148652420988
VTdelta	3.56673591948977
VT	-48.594750604720105
Del	5.204685360901683
tau_w	26.82658697945378
a	1.1408742968581267
b	20.06365331384656

# Solution 11, losses: [1884.86489    1300.         1518.54307489    0.        ]
dt	0.04
T	600.0
delay	200.0
slope_time	2.0
Vthres	0.0
Tref	2.0
R	0.6114765668399615
tRC	33.80737604766984
Vrest	-72.49231917127386
EL	-61.82886097537558
Ew	-61.82886097537558
Vreset	-55.6525499125566
VTdelta	3.56673591948977
VT	-52.08581399306683
Del	4.964706607459931
tau_w	186.37033597175508
a	3.182917982909347
b	20.06365331384656

# Solution 12, losses: [ 652.41533932    0.         3372.92523772  467.26336   ]
dt	0.04
T	600.0
delay	200.0
slope_time	2.0
Vthres	0.0
Tref	2.0
R	0.8661209708696695
tRC	23.87190613790424
Vrest	-58.4886893633133
EL	-69.27298993260317
Ew	-69.27298993260317
Vreset	-52.105244610628546
VTdelta	4.484474203922938
VT	-47.62077040670561
Del	2.9038814058878044
tau_w	289.37923879341247
a	2.714229190829233
b	6.871146622770341

# Solution 13, losses: [2074.02783963 1300.          963.89535618    0.        ]
dt	0.04
T	600.0
delay	200.0
slope_time	2.0
Vthres	0.0
Tref	2.0
R	0.6441012955371572
tRC	4.393146496288544
Vrest	-73.18493908761755
EL	-58.08743327972224
Ew	-58.08743327972224
Vreset	-55.552104853731905
VTdelta	7.18461014242885
VT	-48.36749471130305
Del	1.017846574022881
tau_w	282.94689205744714
a	1.469168980810421
b	32.37244142071111

# Solution 14, losses: [3898.28652478 1300.          329.63102264    0.        ]
dt	0.04
T	600.0
delay	200.0
slope_time	2.0
Vthres	0.0
Tref	2.0
R	0.6080605025490249
tRC	2.822176426179507
Vrest	-72.03245995652459
EL	-62.13134497900083
Ew	-62.13134497900083
Vreset	-49.3333895490289
VTdelta	7.193445140213391
VT	-42.13994440881551
Del	2.477156384079018
tau_w	188.3254322635063
a	3.813226587810478
b	110.82132332750426

# Solution 15, losses: [ 991.34132058    0.         1262.34701716   17.78272   ]
dt	0.04
T	600.0
delay	200.0
slope_time	2.0
Vthres	0.0
Tref	2.0
R	0.6964855297157523
tRC	1.1615715100387376
Vrest	-57.805738263393046
EL	-61.61997874674885
Ew	-61.61997874674885
Vreset	-50.942275254750506
VTdelta	4.62564767010459
VT	-46.316627584645914
Del	4.960832506332773
tau_w	153.49260426668454
a	1.1912853419908418
b	24.37923390884464

# Solution 16, losses: [1209.49349044    0.          110.43661663    7.06528   ]
dt	0.04
T	600.0
delay	200.0
slope_time	2.0
Vthres	0.0
Tref	2.0
R	0.873634304993519
tRC	1.5402180623591863
Vrest	-57.576075457988104
EL	-61.96911166128726
Ew	-61.96911166128726
Vreset	-56.23825580539673
VTdelta	8.834509723147365
VT	-47.40374608224937
Del	4.953965676583869
tau_w	22.015481603538763
a	3.365269118449533
b	40.735029746233415

# Solution 17, losses: [484.32809384   0.         684.80839024 737.4752    ]
dt	0.04
T	600.0
delay	200.0
slope_time	2.0
Vthres	0.0
Tref	2.0
R	0.8219981335551839
tRC	23.87190613790424
Vrest	-58.5561991135467
EL	-62.47772667782014
Ew	-62.47772667782014
Vreset	-50.332102185727976
VTdelta	5.9120314933133455
VT	-44.42007069241463
Del	2.9038814058878044
tau_w	287.6118134676252
a	2.7178682238471925
b	5.485082301141347

# Solution 18, losses: [ 722.65583487    0.         3184.86163838  535.95968   ]
dt	0.04
T	600.0
delay	200.0
slope_time	2.0
Vthres	0.0
Tref	2.0
R	0.8661209708696695
tRC	23.87190613790424
Vrest	-58.4886893633133
EL	-69.27298993260317
Ew	-69.27298993260317
Vreset	-52.105244610628546
VTdelta	5.9120314933133455
VT	-46.1932131173152
Del	2.9038814058878044
tau_w	287.6118134676252
a	2.7178682238471925
b	6.871146622770341

# Solution 19, losses: [810.6232543    0.          30.91577756 381.44864   ]
dt	0.04
T	600.0
delay	200.0
slope_time	2.0
Vthres	0.0
Tref	2.0
R	0.8664226932778404
tRC	32.37122407547968
Vrest	-58.94781729215849
EL	-61.76770100507163
Ew	-61.76770100507163
Vreset	-55.59024894801987
VTdelta	4.6483671910443825
VT	-50.94188175697549
Del	4.963898941653914
tau_w	26.82658697945378
a	3.4362245500627124
b	15.760397134348786

# Solution 20, losses: [1147.52653596    0.         1085.05313139    7.75712   ]
dt	0.04
T	600.0
delay	200.0
slope_time	2.0
Vthres	0.0
Tref	2.0
R	0.6823678556042271
tRC	1.2554317683311238
Vrest	-61.66153800171867
EL	-61.637585646533275
Ew	-61.637585646533275
Vreset	-50.887893534913765
VTdelta	5.763948632831452
VT	-45.123944902082314
Del	2.6860411754383886
tau_w	238.689692130314
a	0.9181583133248797
b	20.047524163957725
