# Pareto front solutions
# Objectives: fi_mse, spikes_outside_penalty, pot_mean_mse, delay_penalty

# Solution 1, losses: [3.18627972e+03 0.00000000e+00 2.00849674e+04 8.66208000e+00]
dt	0.04
T	600.0
delay	200.0
slope_time	2.0
Vthres	0.0
Tref	2.0
R	1.6409144305369876
tRC	1.1615715100387376
Vrest	-57.85191446824861
EL	-61.096331314705964
Ew	-61.096331314705964
Vreset	-49.05516830355084
VTdelta	3.5091434090901106
VT	-45.546024894460736
Del	5.206437749629342
tau_w	162.89690485447844
a	1.2478788331917365
b	126.80616635929752

# Solution 2, losses: [3.32540420e+03 0.00000000e+00 2.57849144e+04 7.01280000e+00]
dt	0.04
T	600.0
delay	200.0
slope_time	2.0
Vthres	0.0
Tref	2.0
R	1.6409144305369876
tRC	1.1615715100387376
Vrest	-57.85191446824861
EL	-69.59697309633444
Ew	-69.59697309633444
Vreset	-49.05516830355084
VTdelta	3.6348343090383852
VT	-45.42033399451246
Del	5.206437749629342
tau_w	162.89690485447844
a	1.1988475621495391
b	126.80616635929752

# Solution 3, losses: [3.3254042e+03 0.0000000e+00 2.6587038e+04 6.4320000e+00]
dt	0.04
T	600.0
delay	200.0
slope_time	2.0
Vthres	0.0
Tref	2.0
R	1.6928126171762143
tRC	1.1615715100387376
Vrest	-57.8832108286521
EL	-69.30178263985391
Ew	-69.30178263985391
Vreset	-49.077847527543874
VTdelta	3.5063900281644016
VT	-45.57145749937947
Del	5.206437749629342
tau_w	169.99936878963473
a	1.24763413054772
b	124.99512018791687

# Solution 4, losses: [4689.4308974     0.           28.80804114   49.58016   ]
dt	0.04
T	600.0
delay	200.0
slope_time	2.0
Vthres	0.0
Tref	2.0
R	0.10522335873365278
tRC	1.3981360564225773
Vrest	-61.53164121951022
EL	-62.233725861109
Ew	-62.233725861109
Vreset	-50.76922332778119
VTdelta	6.755163313928251
VT	-44.01406001385294
Del	5.992384701212049
tau_w	170.69870181024567
a	2.857651583604976
b	124.43953771372257

# Solution 5, losses: [5059.02250451    0.          421.21450372    0.        ]
dt	0.04
T	600.0
delay	200.0
slope_time	2.0
Vthres	0.0
Tref	2.0
R	0.10522335873365278
tRC	8.332713313474274
Vrest	-61.78172669405088
EL	-69.06016734369639
Ew	-69.06016734369639
Vreset	-50.76922332778119
VTdelta	6.64413267651973
VT	-44.12509065126146
Del	5.225046403702952
tau_w	299.77392285084693
a	2.8706884713294225
b	195.13778288034487
